=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.30 17:27:36 =~=~=~=~=~=~=~=~=~=~=~=
Setup Initialized
WAITING TO START
S: START TEST
A: ABORT TEST
INVALID COMMAND
INVALID COMMAND
INVALID COMMAND
COUNTDOWN START -------------
COUNTDOWN START -------------
COUNTDOWN START -------------
LC1, LC2, LC3, LC4, Countdown
8388849.00,37
3506175.00,37
8404056.00,37
8388849.00,37
4194303.00,37
8404055.00,37
8388849.00,37
4259839.00,37
8404053.00,37
16777215.00,37
8404056.00,37
8388849.00,36
4751359.00,36
8404058.00,36
8388728.00,36
8388728.00,36
8389573.00,36
8389090.00,36
8388728.00,36
 MPV: ENERGIZED 
8388849.00,35
 MPV: ENERGIZED 
3440639.00,35
 MPV: ENERGIZED 
8396331.00,35
 MPV: ENERGIZED 
8389090.00,35
 MPV: ENERGIZED 
8388849.00,35
 MPV: ENERGIZED 
6553599.00,35
 MPV: ENERGIZED 
8404062.00,35
 MPV: ENERGIZED 
8388849.00,35
 MPV: ENERGIZED 
6389759.00,35
 MPV: ENERGIZED 
8450422.00,35
 MPV: ENERGIZED 
8388607.00,35
 MPV: ENERGIZED 
8404059.00,35
8388849.00,34
4915199.00,34
8404056.00,34
8388849.00,34
3768319.00,34
8404058.00,34
8388849.00,34
3899391.00,34
8404052.00,34
8388849.00,34
7634943.00,34
8404056.00,34
2097151.00,33
8404054.00,33
8388849.00,33
5603327.00,33
8404061.00,33
2097151.00,33
8404060.00,33
8388849.00,33
5242879.00,33
8404057.00,33
16777215.00,33
8404055.00,33
8388849.00,33
7634943.00,33
8404059.00,33
8388849.00,32
3178495.00,32
8404056.00,32
10485759.00,32
8404057.00,32
8388849.00,32
5898239.00,32
8404060.00,32
8388849.00,32
7307263.00,32
8404062.00,32
8388607.00,32
8404059.00,32
8388728.00,32
8388849.00,31
5931007.00,31
8404058.00,31
8389090.00,31
8388849.00,31
7700479.00,31
8396335.00,31
16777215.00,31
8404061.00,31
8388728.00,31
8388728.00,31
 NMV: ENERGIZED 
8388615.00,30
 NMV: ENERGIZED 
8388623.00,30
 NMV: ENERGIZED 
11517951.00,30
 NMV: ENERGIZED 
8390540.00,30
 NMV: ENERGIZED 
2097151.00,30
 NMV: ENERGIZED 
8404067.00,30
 NMV: ENERGIZED 
8388728.00,30
 NMV: ENERGIZED 
8388638.00,30
 NMV: ENERGIZED 
14606335.00,30
 NMV: ENERGIZED 
8390539.00,30
 NMV: ENERGIZED 
8388638.00,30
14508031.00,29
8390539.00,29
8388638.00,29
14585855.00,29
8390540.00,29
2359295.00,29
8392472.00,29
8388638.00,29
14798847.00,29
8392472.00,29
16777215.00,29
8392471.00,29
8388638.00,29
14311423.00,29
8390539.00,29
8388638.00,28
14389247.00,28
8390539.00,28
262143.00,28
8392470.00,28
8388668.00,28
3801087.00,28
8390539.00,28
8388638.00,28
14258175.00,28
8392471.00,28
6291455.00,28
8390539.00,28
8388638.00,28
14573567.00,27
8390539.00,27
8388638.00,27
14454783.00,27
8390539.00,27
8388638.00,27
14262271.00,27
8390540.00,27
9175039.00,27
8390539.00,27
8388638.00,27
14798847.00,27
8390540.00,27
2359295.00,27
8390540.00,27
16252927.00,26
8390540.00,26
1835007.00,26
8392471.00,26
2621439.00,26
8390539.00,26
3932159.00,26
8404058.00,26
8388638.00,26
14364671.00,26
8390539.00,26
7864319.00,26
8390539.00,26
8388638.00,26
14479359.00,26
8396333.00,26
8388638.00,26
14061567.00,25
8404057.00,25
8388728.00,25
8388728.00,25
8388728.00,25
8388728.00,25
8388638.00,25
